

***********    Page Summary   **************
run, id, name, date, time, page, OS name, OS version, browser name, browser version, duration, network, http Request, http response, build DOM, render, total resources, total resources size, total resources duration
Current Run,0,Amazon Home,2022-08-08,16:29:53,https://www.amazon.com/,WINDOWS,10,Chrome,104,3789,42,201,114,1423,2008,49,464062,24822.700000000652
Base Run,0,Amazon Home,2022-08-07,14:00:13,https://www.amazon.com/,WINDOWS,10,Chrome,104,3314,913,534,279,1506,68,300,2971487,102422.0

***********    Page Type Diff Analysis   **************
type, items, size, duration, comparison result
https://m.media-amazon.com/images/I/71GJpDKTptL._AC_SY200_.jpg,img,-7124,-90.5,exist only in reference
https://m.media-amazon.com/images/I/61-JvtMpnVL._AC_SY200_.jpg,img,-6337,-90.0,exist only in reference
https://m.media-amazon.com/images/I/719XdplsTnL._AC_SY200_.jpg,img,-3389,-90.39999999990687,exist only in reference
https://m.media-amazon.com/images/I/71vy46A5DRL._AC_SY200_.jpg,img,-12185,-90.0,exist only in reference
https://m.media-amazon.com/images/I/81yl7p9LtWL._AC_SY200_.jpg,img,-5922,-89.60000000009313,exist only in reference
https://m.media-amazon.com/images/I/71NcH8Ed+KL._AC_SY200_.jpg,img,-2670,-266.89999999990687,exist only in reference
https://m.media-amazon.com/images/I/71sg5Tq7FnL._AC_SY200_.jpg,img,-5321,-273.30000000004657,exist only in reference
https://m.media-amazon.com/images/I/61oAle1i-FS._AC_SY200_.jpg,img,-2440,-273.29999999981374,exist only in reference
https://m.media-amazon.com/images/I/718k5Prw7AL._AC_SY200_.jpg,img,-7831,-272.30000000004657,exist only in reference
https://m.media-amazon.com/images/I/616yNn46hoL._AC_SY200_.jpg,img,-5567,-273.0,exist only in reference
https://m.media-amazon.com/images/I/41wgZeXn6XL._AC_SY200_.jpg,img,-5717,-273.19999999995343,exist only in reference
https://m.media-amazon.com/images/I/61Dfp2AAAXL._AC_SY200_.jpg,img,-8405,-270.60000000009313,exist only in reference
https://m.media-amazon.com/images/I/71pUibkNkhL._AC_SY200_.jpg,img,-12548,-267.0999999998603,exist only in reference
https://m.media-amazon.com/images/I/71R7oDu4B4L._AC_SY200_.jpg,img,-6020,-269.5,exist only in reference
https://m.media-amazon.com/images/I/710GFECL8yL._AC_SY200_.jpg,img,-12483,-267.19999999995343,exist only in reference
https://m.media-amazon.com/images/I/51Eo5CB8BtL._AC_SY200_.jpg,img,-17742,-269.30000000004657,exist only in reference
https://m.media-amazon.com/images/I/61jfb9pjLDL._AC_SY200_.jpg,img,-9100,-266.5999999998603,exist only in reference
https://m.media-amazon.com/images/I/61MoBAUeptL._AC_SY200_.jpg,img,-6806,-269.69999999995343,exist only in reference
https://m.media-amazon.com/images/I/71cY+1dSNnL._AC_SY200_.jpg,img,-9820,-269.19999999995343,exist only in reference
https://m.media-amazon.com/images/I/713ZsbaWovL._AC_SY200_.jpg,img,-6036,-269.5999999998603,exist only in reference
https://m.media-amazon.com/images/I/71F-uWMYPbL._AC_SY200_.jpg,img,-10631,-268.10000000009313,exist only in reference
https://m.media-amazon.com/images/I/71exbJ4BIdL._AC_SY200_.jpg,img,-12663,-267.5,exist only in reference
https://m.media-amazon.com/images/I/81CFOwoLVlL._AC_SY200_.jpg,img,-10475,-267.5999999998603,exist only in reference
https://m.media-amazon.com/images/I/61xBN32-0wL._AC_SY200_.jpg,img,-10451,-266.5,exist only in reference
https://m.media-amazon.com/images/I/71zkP4H55gL._AC_SY200_.jpg,img,-10056,-269.0999999998603,exist only in reference
https://m.media-amazon.com/images/I/81MuAQxABTL._AC_SY200_.jpg,img,-9128,-261.70000000018626,exist only in reference
https://m.media-amazon.com/images/I/51crxlRJKNL._AC_SY200_.jpg,img,-2274,-269.0,exist only in reference
https://m.media-amazon.com/images/I/61ZkyXMX-TL._AC_SY200_.jpg,img,-8128,-270.19999999995343,exist only in reference
https://m.media-amazon.com/images/I/61yuaHS-VZL._AC_SY200_.jpg,img,-6034,-265.10000000009313,exist only in reference
https://m.media-amazon.com/images/I/81PLjDzsXvL._AC_SY200_.jpg,img,-10806,-267.89999999990687,exist only in reference
https://m.media-amazon.com/images/I/91uYmqnZ1VL._AC_SY200_.jpg,img,-20417,-265.19999999995343,exist only in reference
https://m.media-amazon.com/images/I/51KwSTMHRkL._AC_SY200_.jpg,img,-9373,-268.10000000009313,exist only in reference
https://m.media-amazon.com/images/I/61K0-3+Vl1L._AC_SY200_.jpg,img,-2288,-269.30000000004657,exist only in reference
https://m.media-amazon.com/images/I/71U6a9GhtoL._AC_SY200_.jpg,img,-6590,-264.0,exist only in reference
https://m.media-amazon.com/images/I/611ZD+L8D8L._AC_SY200_.jpg,img,-5509,-260.0,exist only in reference
https://m.media-amazon.com/images/I/314qP-UVXXL._AC_SY200_.jpg,img,-6819,-259.9000000001397,exist only in reference
https://m.media-amazon.com/images/I/71kkhS+jtEL._AC_SY200_.jpg,img,-3032,-260.0,exist only in reference
https://m.media-amazon.com/images/I/71vpCA4HZ5L._AC_SY200_.jpg,img,-8444,-260.10000000009313,exist only in reference
https://m.media-amazon.com/images/I/71sy0LMdqYL._AC_SY200_.jpg,img,-6748,-259.79999999981374,exist only in reference
https://m.media-amazon.com/images/I/81t1dQnuAcS._AC_SY200_.jpg,img,-16379,-267.60000000009313,exist only in reference
https://m.media-amazon.com/images/I/81N9hDRLo+L._AC_SY200_.jpg,img,-7000,-267.69999999995343,exist only in reference
https://m.media-amazon.com/images/I/71Ycukkas0L._AC_SY200_.jpg,img,-17666,-259.5,exist only in reference
https://m.media-amazon.com/images/I/71AepCQ9LzL._AC_SY200_.jpg,img,-7460,-259.39999999990687,exist only in reference
https://m.media-amazon.com/images/I/71OygKIIQrL._AC_SY200_.jpg,img,-3265,-259.5999999998603,exist only in reference
https://m.media-amazon.com/images/I/81C8Z5Lv+yS._AC_SY200_.jpg,img,-9350,-259.5999999998603,exist only in reference
https://m.media-amazon.com/images/I/61KRwYQ247L._AC_SY200_.jpg,img,-6391,-259.10000000009313,exist only in reference
https://m.media-amazon.com/images/I/61TiR+2eQ7L._AC_SY200_.jpg,img,-13838,-259.29999999981374,exist only in reference
https://m.media-amazon.com/images/I/718gFrWuDhL._AC_SY200_.jpg,img,-14301,-215.80000000004657,exist only in reference
https://m.media-amazon.com/images/I/911kIJJ+IhL._AC_SY200_.jpg,img,-16170,-215.69999999995343,exist only in reference
https://m.media-amazon.com/images/I/716err-TVSL._AC_SY200_.jpg,img,-8346,-215.5,exist only in reference
https://m.media-amazon.com/images/I/71-fUK1HwzL._AC_SY200_.jpg,img,-8576,-464.60000000009313,exist only in reference
https://m.media-amazon.com/images/I/61nuzKfqEiL._AC_SY200_.jpg,img,-7523,-466.4000000001397,exist only in reference
https://m.media-amazon.com/images/I/51jyO7XvhJL._AC_SY200_.jpg,img,-5105,-465.5999999998603,exist only in reference
https://m.media-amazon.com/images/I/81er5U4w5nL._AC_SY200_.jpg,img,-10512,-467.19999999995343,exist only in reference
https://m.media-amazon.com/images/I/61smKDrU19L._AC_SY200_.jpg,img,-6814,-466.30000000004657,exist only in reference
https://m.media-amazon.com/images/I/61VqHnciP6L._AC_SY200_.jpg,img,-11678,-465.4000000001397,exist only in reference
https://m.media-amazon.com/images/I/61vDfrf1ZDL._AC_SY200_.jpg,img,-4700,-463.79999999981374,exist only in reference
https://m.media-amazon.com/images/I/81CFjkMBZ+L._AC_SY200_.jpg,img,-8809,-463.0,exist only in reference
https://m.media-amazon.com/images/I/51GcKWscRGL._AC_SY200_.jpg,img,-2495,-493.5,exist only in reference
https://m.media-amazon.com/images/I/61cfgUUgxfL._AC_SY200_.jpg,img,-12012,-493.79999999981374,exist only in reference
https://m.media-amazon.com/images/I/71RAJZm38IL._AC_SY200_.jpg,img,-5173,-493.0,exist only in reference
https://m.media-amazon.com/images/I/71qriwT+pQL._AC_SY200_.jpg,img,-6049,-492.89999999990687,exist only in reference
https://m.media-amazon.com/images/I/81aBEXy7zfL._AC_SY200_.jpg,img,-9776,-493.20000000018626,exist only in reference
https://m.media-amazon.com/images/I/81hVWhZmfDL._AC_SY200_.jpg,img,-13287,-530.9000000001397,exist only in reference
https://m.media-amazon.com/images/I/71A92MS86iL._AC_SY200_.jpg,img,-9446,-530.1000000000931,exist only in reference
https://m.media-amazon.com/images/I/81vvbyUCEIL._AC_SY200_.jpg,img,-13142,-529.1999999999534,exist only in reference
https://fls-na.amazon.com/1/batch/1/OP/ATVPDKIKX0DER:146-2212464-6392567:7XXA2CZW5QPH3AJBTTNV$uedata=s:%2Frd%2Fuedata%3Fld%26v%3D0.228980.0%26id%3D7XXA2CZW5QPH3AJBTTNV%26ctb%3D1%26sc0%3DgwAUIReady%26cf0%3D1770%26pc0%3D1770%26ld0%3D1770%26t0%3D1659861012288%26pty%3DGateway%26spty%3Ddesktop%26pti%3Ddesktop%26tid%3D7XXA2CZW5QPH3AJBTTNV%26aftb%3D1:1765,img,0,-553.1999999999534,exist only in reference
https://www.amazon.com/cross_border_interstitial/render,xmlhttprequest,-300,-132.0,exist only in reference
https://completion.amazon.com/api/2017/suggestions,xmlhttprequest,0,-537.0,exist only in reference
https://www.amazon.com/empty.gif?1659861012460,img,-343,-566.6999999999534,exist only in reference
https://www.amazon.com/rd/uedata?at&v=0.228980.0&id=7XXA2CZW5QPH3AJBTTNV&m=1&sc=csa:lcp&lcp=1095&pc=2017&at=2017&t=1659861012535&csmtags=threeColumn|threeColumnRevised|flexLayout|cssGridLayout&pty=Gateway&spty=desktop&pti=desktop&tid=7XXA2CZW5QPH3AJBTTNV&aftb=1,img,-371,-575.3000000000466,exist only in reference
https://fls-na.amazon.com/1/batch/1/OP/ATVPDKIKX0DER:146-2212464-6392567:7XXA2CZW5QPH3AJBTTNV$uedata=s:%2Frd%2Fuedata%3Fat%26v%3D0.228980.0%26id%3D7XXA2CZW5QPH3AJBTTNV%26m%3D1%26sc%3Dcsa%3Alcp%26lcp%3D1095%26pc%3D2017%26at%3D2017%26t%3D1659861012535%26csmtags%3DthreeColumn%7CthreeColumnRevised%7CflexLayout%7CcssGridLayout%26pty%3DGateway%26spty%3Ddesktop%26pti%3Ddesktop%26tid%3D7XXA2CZW5QPH3AJBTTNV%26aftb%3D1:2012,img,0,-461.0999999998603,exist only in reference
https://www.amazon.com/rd/uedata?at&v=0.228980.0&id=7XXA2CZW5QPH3AJBTTNV&m=1&sc=adblk_no&pc=2018&at=2018&t=1659861012536&csmtags=adblk_no&pty=Gateway&spty=desktop&pti=desktop&tid=7XXA2CZW5QPH3AJBTTNV&aftb=1,img,-371,-573.0999999998603,exist only in reference
https://fls-na.amazon.com/1/batch/1/OP/ATVPDKIKX0DER:146-2212464-6392567:7XXA2CZW5QPH3AJBTTNV$uedata=s:%2Frd%2Fuedata%3Fat%26v%3D0.228980.0%26id%3D7XXA2CZW5QPH3AJBTTNV%26m%3D1%26sc%3Dadblk_no%26pc%3D2018%26at%3D2018%26t%3D1659861012536%26csmtags%3Dadblk_no%26pty%3DGateway%26spty%3Ddesktop%26pti%3Ddesktop%26tid%3D7XXA2CZW5QPH3AJBTTNV%26aftb%3D1:2013,img,0,-459.60000000009313,exist only in reference
https://m.media-amazon.com/images/I/61GGOdqTzYL._SX1500_.jpg,xmlhttprequest,0,-94.5,exist only in reference
https://images-na.ssl-images-amazon.com/images/G/01/AmazonExports/Fuji/2021/June/Fuji_Quad_Headset_1x._SY116_CB667159060_.jpg,xmlhttprequest,0,-93.80000000004657,exist only in reference
https://images-na.ssl-images-amazon.com/images/G/01/AmazonExports/Fuji/2021/June/Fuji_Quad_Keyboard_1x._SY116_CB667159063_.jpg,xmlhttprequest,0,-93.5999999998603,exist only in reference
https://images-na.ssl-images-amazon.com/images/G/01/AmazonExports/Fuji/2021/June/Fuji_Quad_Mouse_1x._SY116_CB667159063_.jpg,xmlhttprequest,0,-93.0,exist only in reference
https://images-na.ssl-images-amazon.com/images/G/01/AmazonExports/Fuji/2021/June/Fuji_Quad_Chair_1x._SY116_CB667159060_.jpg,xmlhttprequest,0,-92.30000000004657,exist only in reference
https://images-na.ssl-images-amazon.com/images/G/01/AmazonExports/Fuji/2019/February/Dashboard/computer120x._SY85_CB468850970_.jpg,xmlhttprequest,0,-91.69999999995343,exist only in reference
https://images-na.ssl-images-amazon.com/images/G/01/AmazonExports/Fuji/2019/August/DashboardCard/PS4_120X._SY85_CB438749318_.jpg,xmlhttprequest,0,-91.4000000001397,exist only in reference
https://images-na.ssl-images-amazon.com/images/G/01/AmazonExports/Fuji/2019/February/Dashboard/Baby120X._SY85_CB468850882_.jpg,xmlhttprequest,0,-91.30000000004657,exist only in reference
https://images-na.ssl-images-amazon.com/images/G/01/AmazonExports/Fuji/2019/February/Dashboard/Toys120X._SY85_CB468851693_.jpg,xmlhttprequest,0,-91.10000000009313,exist only in reference
https://images-na.ssl-images-amazon.com/images/G/01/AmazonExports/Fuji/2022/February/DashboardCards/Fuji_dash_dress_1X._SY304_CB626369146_.jpg,xmlhttprequest,0,-89.80000000004657,exist only in reference
https://images-na.ssl-images-amazon.com/images/G/01/AmazonExports/Fuji/2022/February/DashboardCards/GW_CONS_AUS_HPC_HPCEssentials_CatCard_Desktop1x._SY304_CB627424361_.jpg,xmlhttprequest,0,-89.5,exist only in reference
https://images-na.ssl-images-amazon.com/images/G/01/AmazonExports/Fuji/2020/May/Dashboard/Fuji_Dash_PC_1x._SY304_CB431800965_.jpg,xmlhttprequest,0,-89.0,exist only in reference
https://fls-na.amazon.com/1/batch/1/OP/ATVPDKIKX0DER:146-2212464-6392567:7XXA2CZW5QPH3AJBTTNV$uedata=s:%2Frd%2Fuedata%3Fld%26v%3D0.228980.0%26id%3D7XXA2CZW5QPH3AJBTTNV%26ctb%3D1%26sc0%3Ddesktop-1-active%26cf0%3D2043%26pc0%3D2043%26ld0%3D2043%26t0%3D1659861012561%26csmtags%3Daui%3Asw%3Abrowser%3Aunregister%3Asupported%26pty%3DGateway%26spty%3Ddesktop%26pti%3Ddesktop%26tid%3D7XXA2CZW5QPH3AJBTTNV%26aftb%3D1:2038,img,0,-402.30000000004657,exist only in reference
https://fls-na.amazon.com/1/batch/1/OP/ATVPDKIKX0DER:146-2212464-6392567:7XXA2CZW5QPH3AJBTTNV$uedata=s:%2Frd%2Fuedata%3Fld%26v%3D0.228980.0%26id%3D7XXA2CZW5QPH3AJBTTNV%26ctb%3D1%26sc0%3Ddesktop-2-active%26cf0%3D2054%26pc0%3D2054%26ld0%3D2054%26t0%3D1659861012572%26pty%3DGateway%26spty%3Ddesktop%26pti%3Ddesktop%26tid%3D7XXA2CZW5QPH3AJBTTNV%26aftb%3D1:2049,img,0,-401.89999999990687,exist only in reference
https://fls-na.amazon.com/1/batch/1/OP/ATVPDKIKX0DER:146-2212464-6392567:7XXA2CZW5QPH3AJBTTNV$uedata=s:%2Frd%2Fuedata%3Fld%26v%3D0.228980.0%26id%3D7XXA2CZW5QPH3AJBTTNV%26ctb%3D1%26sc0%3Ddesktop-3-active%26cf0%3D2064%26pc0%3D2064%26ld0%3D2064%26t0%3D1659861012582%26pty%3DGateway%26spty%3Ddesktop%26pti%3Ddesktop%26tid%3D7XXA2CZW5QPH3AJBTTNV%26aftb%3D1:2059,img,0,-402.4000000001397,exist only in reference
https://www.amazon.com/rd/uedata?at&v=0.228980.0&id=7XXA2CZW5QPH3AJBTTNV&m=1&sc=csa:startVL&pc=2154&at=2154&t=1659861012672&csmtags=startVL&pty=Gateway&spty=desktop&pti=desktop&tid=7XXA2CZW5QPH3AJBTTNV&aftb=1,img,-371,-753.0,exist only in reference
https://fls-na.amazon.com/1/batch/1/OP/ATVPDKIKX0DER:146-2212464-6392567:7XXA2CZW5QPH3AJBTTNV$uedata=s:%2Frd%2Fuedata%3Fat%26v%3D0.228980.0%26id%3D7XXA2CZW5QPH3AJBTTNV%26m%3D1%26sc%3Dcsa%3AstartVL%26pc%3D2154%26at%3D2154%26t%3D1659861012672%26csmtags%3DstartVL%26pty%3DGateway%26spty%3Ddesktop%26pti%3Ddesktop%26tid%3D7XXA2CZW5QPH3AJBTTNV%26aftb%3D1:2149,img,0,-415.5,exist only in reference
https://www.amazon.com/rd/uedata?at&v=0.228980.0&id=7XXA2CZW5QPH3AJBTTNV&m=1&sc=csa:vl50&vl50=565&pc=2155&at=2155&t=1659861012673&pty=Gateway&spty=desktop&pti=desktop&tid=7XXA2CZW5QPH3AJBTTNV&aftb=1,img,-371,-468.19999999995343,exist only in reference
https://fls-na.amazon.com/1/batch/1/OP/ATVPDKIKX0DER:146-2212464-6392567:7XXA2CZW5QPH3AJBTTNV$uedata=s:%2Frd%2Fuedata%3Fat%26v%3D0.228980.0%26id%3D7XXA2CZW5QPH3AJBTTNV%26m%3D1%26sc%3Dcsa%3Avl50%26vl50%3D565%26pc%3D2155%26at%3D2155%26t%3D1659861012673%26pty%3DGateway%26spty%3Ddesktop%26pti%3Ddesktop%26tid%3D7XXA2CZW5QPH3AJBTTNV%26aftb%3D1:2150,img,0,-416.69999999995343,exist only in reference
https://www.amazon.com/rd/uedata?at&v=0.228980.0&id=7XXA2CZW5QPH3AJBTTNV&m=1&sc=csa:vl90&vl90=939&pc=2155&at=2155&t=1659861012673&pty=Gateway&spty=desktop&pti=desktop&tid=7XXA2CZW5QPH3AJBTTNV&aftb=1,img,-371,-467.0,exist only in reference
https://fls-na.amazon.com/1/batch/1/OP/ATVPDKIKX0DER:146-2212464-6392567:7XXA2CZW5QPH3AJBTTNV$uedata=s:%2Frd%2Fuedata%3Fat%26v%3D0.228980.0%26id%3D7XXA2CZW5QPH3AJBTTNV%26m%3D1%26sc%3Dcsa%3Avl90%26vl90%3D939%26pc%3D2155%26at%3D2155%26t%3D1659861012673%26pty%3DGateway%26spty%3Ddesktop%26pti%3Ddesktop%26tid%3D7XXA2CZW5QPH3AJBTTNV%26aftb%3D1:2151,img,0,-416.19999999995343,exist only in reference
https://www.amazon.com/rd/uedata?at&v=0.228980.0&id=7XXA2CZW5QPH3AJBTTNV&m=1&sc=csa:vl100&vl100=1041&pc=2156&at=2156&t=1659861012674&pty=Gateway&spty=desktop&pti=desktop&tid=7XXA2CZW5QPH3AJBTTNV&aftb=1,img,-371,-669.3000000000466,exist only in reference
https://fls-na.amazon.com/1/batch/1/OP/ATVPDKIKX0DER:146-2212464-6392567:7XXA2CZW5QPH3AJBTTNV$uedata=s:%2Frd%2Fuedata%3Fat%26v%3D0.228980.0%26id%3D7XXA2CZW5QPH3AJBTTNV%26m%3D1%26sc%3Dcsa%3Avl100%26vl100%3D1041%26pc%3D2156%26at%3D2156%26t%3D1659861012674%26pty%3DGateway%26spty%3Ddesktop%26pti%3Ddesktop%26tid%3D7XXA2CZW5QPH3AJBTTNV%26aftb%3D1:2151,img,0,-416.0,exist only in reference
https://www.amazon.com/rd/uedata?at&v=0.228980.0&id=7XXA2CZW5QPH3AJBTTNV&m=1&sc=csa:endVL&pc=2156&at=2156&t=1659861012674&csmtags=endVL&pty=Gateway&spty=desktop&pti=desktop&tid=7XXA2CZW5QPH3AJBTTNV&aftb=1,img,-371,-750.0,exist only in reference
https://fls-na.amazon.com/1/batch/1/OP/ATVPDKIKX0DER:146-2212464-6392567:7XXA2CZW5QPH3AJBTTNV$uedata=s:%2Frd%2Fuedata%3Fat%26v%3D0.228980.0%26id%3D7XXA2CZW5QPH3AJBTTNV%26m%3D1%26sc%3Dcsa%3AendVL%26pc%3D2156%26at%3D2156%26t%3D1659861012674%26csmtags%3DendVL%26pty%3DGateway%26spty%3Ddesktop%26pti%3Ddesktop%26tid%3D7XXA2CZW5QPH3AJBTTNV%26aftb%3D1:2151,img,0,-413.60000000009313,exist only in reference
https://www.amazon.com/rd/uedata?at&v=0.228980.0&id=7XXA2CZW5QPH3AJBTTNV&m=1&sc=csa:si&si=653&pc=2156&at=2156&t=1659861012674&pty=Gateway&spty=desktop&pti=desktop&tid=7XXA2CZW5QPH3AJBTTNV&aftb=1,img,-371,-668.7000000001863,exist only in reference
https://fls-na.amazon.com/1/batch/1/OP/ATVPDKIKX0DER:146-2212464-6392567:7XXA2CZW5QPH3AJBTTNV$uedata=s:%2Frd%2Fuedata%3Fat%26v%3D0.228980.0%26id%3D7XXA2CZW5QPH3AJBTTNV%26m%3D1%26sc%3Dcsa%3Asi%26si%3D653%26pc%3D2156%26at%3D2156%26t%3D1659861012674%26pty%3DGateway%26spty%3Ddesktop%26pti%3Ddesktop%26tid%3D7XXA2CZW5QPH3AJBTTNV%26aftb%3D1:2151,img,0,-412.30000000004657,exist only in reference
https://www.amazon.com/rd/uedata?at&v=0.228980.0&id=7XXA2CZW5QPH3AJBTTNV&m=1&sc=csa:atfsi&atfsi=653&pc=2156&at=2156&t=1659861012674&pty=Gateway&spty=desktop&pti=desktop&tid=7XXA2CZW5QPH3AJBTTNV&aftb=1,img,-371,-667.8000000000466,exist only in reference
https://fls-na.amazon.com/1/batch/1/OP/ATVPDKIKX0DER:146-2212464-6392567:7XXA2CZW5QPH3AJBTTNV$uedata=s:%2Frd%2Fuedata%3Fat%26v%3D0.228980.0%26id%3D7XXA2CZW5QPH3AJBTTNV%26m%3D1%26sc%3Dcsa%3Aatfsi%26atfsi%3D653%26pc%3D2156%26at%3D2156%26t%3D1659861012674%26pty%3DGateway%26spty%3Ddesktop%26pti%3Ddesktop%26tid%3D7XXA2CZW5QPH3AJBTTNV%26aftb%3D1:2151,img,0,-412.70000000018626,exist only in reference
https://m.media-amazon.com/images/S/sash/Dv1WQ5DdeMS5qP7.woff2,css,-28220,-613.5,exist only in reference
https://m.media-amazon.com/images/S/sash/VjTR4RqBzY0mUYx.woff2,css,-21808,-613.3999999999069,exist only in reference
https://m.media-amazon.com/images/S/sash/2SazJx$EeTHfhMN.woff2,css,-17748,-613.6999999999534,exist only in reference
https://m.media-amazon.com/images/S/sash/ozb5-CLHQWI6Soc.woff2,css,-29540,-614.4000000001397,exist only in reference
https://m.media-amazon.com/images/S/sash/KwhNPG8Jz-Vz2X7.woff2,css,-23520,-613.5999999998603,exist only in reference
https://m.media-amazon.com/images/S/sash/x6ok$LYiGGUKJXl.png,css,-13499,-356.9000000001397,exist only in reference
https://fls-na.amazon.com/1/batch/1/OP/ATVPDKIKX0DER:146-2212464-6392567:7XXA2CZW5QPH3AJBTTNV$uedata=s:%2Frd%2Fuedata%3Fld%26v%3D0.228980.0%26id%3D7XXA2CZW5QPH3AJBTTNV%26ctb%3D1%26sc0%3Ddesktop-4-active%26cf0%3D2163%26pc0%3D2163%26ld0%3D2163%26t0%3D1659861012681%26pty%3DGateway%26spty%3Ddesktop%26pti%3Ddesktop%26tid%3D7XXA2CZW5QPH3AJBTTNV%26aftb%3D1:2158,img,0,-360.10000000009313,exist only in reference
https://fls-na.amazon.com/1/batch/1/OP/ATVPDKIKX0DER:146-2212464-6392567:7XXA2CZW5QPH3AJBTTNV$uedata=s:%2Frd%2Fuedata%3Fld%26v%3D0.228980.0%26id%3D7XXA2CZW5QPH3AJBTTNV%26ctb%3D1%26sc0%3Ddesktop-5-active%26cf0%3D2167%26pc0%3D2167%26ld0%3D2167%26t0%3D1659861012685%26pty%3DGateway%26spty%3Ddesktop%26pti%3Ddesktop%26tid%3D7XXA2CZW5QPH3AJBTTNV%26aftb%3D1:2162,img,0,-359.0,exist only in reference
https://fls-na.amazon.com/1/batch/1/OP/ATVPDKIKX0DER:146-2212464-6392567:7XXA2CZW5QPH3AJBTTNV$uedata=s:%2Frd%2Fuedata%3Fld%26v%3D0.228980.0%26id%3D7XXA2CZW5QPH3AJBTTNV%26ctb%3D1%26sc0%3Ddesktop-6-active%26cf0%3D2173%26pc0%3D2173%26ld0%3D2173%26t0%3D1659861012691%26pty%3DGateway%26spty%3Ddesktop%26pti%3Ddesktop%26tid%3D7XXA2CZW5QPH3AJBTTNV%26aftb%3D1:2168,img,0,-359.9000000001397,exist only in reference
https://fls-na.amazon.com/1/batch/1/OP/ATVPDKIKX0DER:146-2212464-6392567:7XXA2CZW5QPH3AJBTTNV$uedata=s:%2Frd%2Fuedata%3Fld%26v%3D0.228980.0%26id%3D7XXA2CZW5QPH3AJBTTNV%26ctb%3D1%26sc0%3Ddesktop-7-active%26cf0%3D2178%26pc0%3D2178%26ld0%3D2178%26t0%3D1659861012696%26pty%3DGateway%26spty%3Ddesktop%26pti%3Ddesktop%26tid%3D7XXA2CZW5QPH3AJBTTNV%26aftb%3D1:2174,img,0,-360.60000000009313,exist only in reference
https://s.amazon-adsystem.com/iu3?d=amazon.com&slot=navFooter&a2=0101732a829e103ef11354cf7c1309ed922a1b53f34c87541b12c963e91fa7e72304&old_oo=0&ts=1659861010348&s=Aa3TYDhWZj4t63ujGxkvOhRknaRWrN4-EpG1tpfkM91P&gdpr_consent=&gdpr_consent_avl=&cb=1659861010348,iframe,0,-619.9000000001397,exist only in reference
https://www.amazon.com/portal-migration/hz/glow/get-rendered-toaster?pageType=Gateway&aisTransitionState=in&rancorLocationSource=IP_GEOLOCATION&_=1659861013077,xmlhttprequest,-1129,-255.0,exist only in reference
https://images-na.ssl-images-amazon.com/images/I/01JqOTGW4hL.css?xcp,link,-604,-276.0999999998603,exist only in reference
https://fls-na.amazon.com/1/batch/1/OP/ATVPDKIKX0DER:146-2212464-6392567:7XXA2CZW5QPH3AJBTTNV$uedata=s:%2Frd%2Fuedata%3Fld%26v%3D0.228980.0%26id%3D7XXA2CZW5QPH3AJBTTNV%26ctb%3D1%26sc0%3Dgw-hero-btf-populate%26cf0%3D2637%26pc0%3D2637%26ld0%3D2637%26t0%3D1659861013155%26pty%3DGateway%26spty%3Ddesktop%26pti%3Ddesktop%26tid%3D7XXA2CZW5QPH3AJBTTNV%26aftb%3D1:2632,img,0,-275.0,exist only in reference
https://m.media-amazon.com/images/I/51BNzDmnUqL._SX1500_.jpg,img,-40602,-174.5999999998603,exist only in reference
https://m.media-amazon.com/images/I/51pTbx2f89L._SX1500_.jpg,img,-40997,-174.80000000004657,exist only in reference
https://m.media-amazon.com/images/I/51kyN9jKbJL._SX1500_.jpg,img,-48665,-174.20000000018626,exist only in reference
https://fls-na.amazon.com/1/batch/1/OP/ATVPDKIKX0DER:146-2212464-6392567:7XXA2CZW5QPH3AJBTTNV$uedata=s:%2Frd%2Fuedata%3Fld%26v%3D0.228980.0%26id%3D7XXA2CZW5QPH3AJBTTNV%26ctb%3D1%26sc0%3DgwHerotatorActive%26cf0%3D2715%26pc0%3D2715%26ld0%3D2715%26t0%3D1659861013233%26pty%3DGateway%26spty%3Ddesktop%26pti%3Ddesktop%26tid%3D7XXA2CZW5QPH3AJBTTNV%26aftb%3D1:2710,img,0,-199.39999999990687,exist only in reference
https://m.media-amazon.com/images/I/71qid7QFWJL._SX3000_.jpg,img,-134689,-195.39999999990687,exist only in reference
https://m.media-amazon.com/images/I/717OO5QwJnL._SX3000_.jpg,img,-151524,-187.19999999995343,exist only in reference
https://fls-na.amazon.com/1/batch/1/OP/ATVPDKIKX0DER:146-2212464-6392567:7XXA2CZW5QPH3AJBTTNV$uedata=s:%2Frd%2Fuedata%3Fld%26v%3D0.228980.0%26id%3D7XXA2CZW5QPH3AJBTTNV%26ctb%3D1%26sc0%3Dglow-toaster-api-timer-DESKTOP%26bb0%3D2558%26pc0%3D2896%26ld0%3D2896%26t0%3D1659861013414%26csmtags%3Daui%7Caui%3Aajax%26pty%3DGateway%26spty%3Ddesktop%26pti%3Ddesktop%26tid%3D7XXA2CZW5QPH3AJBTTNV%26aftb%3D1:2891,img,0,-220.80000000004657,exist only in reference
